Id,MSSubClass,MSZoning,LotArea,Street,Alley,Utilities,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,SaleType,SalePrice
1236,70,RL,13132,Pave,NA,AllPub,Inside,1Fam,2Story,5,5,1914,Gable,CompShg,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,747,GasA,Gd,Y,FuseF,892,892,1784,0,0,1,1,4,1,TA,9,Typ,0,Detchd,1,N,203,40,0,0,0,NA,NA,0,WD,138887
1237,160,RL,2628,Pave,NA,AllPub,Inside,Twnhs,2Story,7,5,2003,Gable,CompShg,VinylSd,Stone,106,Gd,TA,PConc,Gd,TA,764,GasA,Ex,Y,SBrkr,764,862,1626,0,0,2,1,2,1,Gd,6,Typ,0,BuiltIn,2,Y,0,27,0,0,0,NA,NA,0,WD,175500
1238,60,RL,12393,Pave,NA,AllPub,FR2,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,847,GasA,Ex,Y,SBrkr,847,1101,1948,0,0,2,1,4,1,Gd,8,Typ,1,BuiltIn,2,Y,100,48,0,0,0,NA,NA,0,WD,195000
1239,20,RL,13072,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,2005,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,1141,GasA,Ex,Y,SBrkr,1141,0,1141,0,0,1,1,3,1,TA,6,Typ,0,Detchd,2,Y,0,0,0,0,0,NA,NA,0,WD,142500
1240,20,RL,9037,Pave,NA,AllPub,Inside,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,BrkFace,32,Gd,TA,PConc,Gd,TA,1476,GasA,Ex,Y,SBrkr,1484,0,1484,0,0,2,0,2,1,Ex,6,Typ,1,Attchd,2,Y,120,33,0,0,0,NA,NA,0,WD,265900
1241,60,RL,8158,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,BrkFace,252,Gd,TA,PConc,Gd,TA,884,GasA,Ex,Y,SBrkr,884,884,1768,1,0,2,1,3,1,Gd,8,Typ,0,Attchd,2,Y,0,63,0,0,0,NA,NA,0,WD,224900
1242,20,RL,9849,Pave,NA,AllPub,Inside,1Fam,1Story,7,6,2007,Hip,CompShg,VinylSd,Stone,0,Gd,TA,PConc,Gd,TA,1689,GasA,Ex,Y,SBrkr,1689,0,1689,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,3,Y,0,56,0,0,0,NA,NA,0,New,248328
1243,85,RL,10625,Pave,NA,AllPub,Inside,1Fam,SFoyer,7,6,1974,Gable,CompShg,Plywood,BrkFace,81,TA,TA,CBlock,Gd,TA,1053,GasA,TA,Y,SBrkr,1173,0,1173,1,0,2,0,3,1,Gd,6,Typ,2,Attchd,2,Y,0,120,0,0,0,MnPrv,NA,0,WD,170000
1244,20,RL,13891,Pave,NA,AllPub,Inside,1Fam,1Story,10,5,2006,Gable,CompShg,VinylSd,NA,NA,Ex,TA,PConc,Ex,Gd,2076,GasA,Ex,Y,SBrkr,2076,0,2076,1,0,2,1,2,1,Ex,7,Typ,1,Attchd,3,Y,216,229,0,0,0,NA,NA,0,New,465000
1245,70,RL,11435,Pave,NA,AllPub,Corner,1Fam,2Story,8,7,1929,Gable,CompShg,BrkFace,None,0,TA,TA,PConc,Gd,TA,792,GasA,Fa,Y,SBrkr,792,725,1517,0,0,1,0,3,1,Gd,7,Typ,2,Detchd,2,Y,0,0,0,0,0,NA,NA,0,WD,230000
1246,80,RL,12090,Pave,NA,AllPub,Inside,1Fam,SLvl,6,7,1984,Hip,CompShg,VinylSd,BrkFace,74,TA,TA,CBlock,Gd,TA,585,GasA,Ex,Y,SBrkr,1140,728,1868,0,0,3,1,3,1,TA,7,Typ,1,BuiltIn,2,Y,268,112,0,0,147,NA,NA,0,WD,178000
1247,60,FV,8125,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,756,GasA,Ex,Y,SBrkr,756,797,1553,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,2,Y,0,45,0,0,0,NA,NA,0,New,186500
1248,80,RL,12328,Pave,NA,AllPub,Inside,1Fam,SLvl,6,5,1976,Gable,CompShg,HdBoard,BrkFace,335,TA,TA,CBlock,TA,TA,1012,GasA,TA,Y,SBrkr,1034,0,1034,1,0,1,0,3,1,TA,6,Typ,0,Attchd,3,Y,0,0,0,0,0,NA,NA,0,WD,169900
1249,75,RM,9600,Pave,Grvl,AllPub,Inside,1Fam,2.5Unf,6,5,1917,Gable,CompShg,AsbShng,None,0,TA,TA,BrkTil,Gd,TA,735,OthW,Fa,N,SBrkr,1134,924,2058,0,0,1,1,3,1,TA,8,Typ,1,Detchd,2,P,0,0,259,0,0,NA,NA,0,WD,129500
1250,20,RL,7200,Pave,NA,AllPub,Inside,1Fam,1Story,5,7,1950,Gable,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,876,GasA,TA,Y,SBrkr,988,0,988,0,0,1,0,3,1,TA,6,Typ,0,Attchd,1,Y,0,80,0,0,0,NA,NA,0,WD,119000
1251,20,RL,11160,Pave,NA,AllPub,Corner,1Fam,1Story,7,5,1968,Hip,CompShg,BrkFace,None,0,Gd,TA,CBlock,TA,TA,2110,GasA,Ex,Y,SBrkr,2110,0,2110,1,0,2,1,3,1,Ex,8,Typ,2,Attchd,2,Y,0,0,0,0,0,NA,NA,0,WD,244000
1252,120,RL,3136,Pave,NA,AllPub,Corner,TwnhsE,1Story,7,5,2003,Gable,CompShg,VinylSd,Stone,163,Gd,TA,PConc,Gd,TA,1405,GasA,Ex,Y,SBrkr,1405,0,1405,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2,Y,148,36,0,0,0,NA,NA,0,WD,171750
1254,60,RL,17542,Pave,NA,AllPub,Inside,1Fam,2Story,7,7,1974,Gable,CompShg,Wd Sdng,None,0,Gd,TA,CBlock,TA,TA,1192,GasA,TA,Y,SBrkr,1516,651,2167,1,0,2,1,3,1,Gd,9,Typ,2,Attchd,2,Y,220,47,0,0,0,MnPrv,NA,0,WD,294000
1255,60,RL,6931,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,Stone,92,Gd,TA,PConc,Gd,TA,746,GasA,Ex,Y,SBrkr,760,896,1656,0,0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2,Y,178,128,0,0,0,NA,NA,0,WD,165400
1256,50,RM,6240,Pave,NA,AllPub,Inside,1Fam,1.5Fin,6,6,1931,Gable,CompShg,Wd Sdng,None,0,TA,TA,BrkTil,TA,Fa,884,GasA,TA,Y,FuseA,959,408,1367,0,0,1,0,3,1,TA,6,Typ,1,Detchd,1,Y,0,0,0,0,120,NA,NA,0,WD,127500
1257,20,RL,14303,Pave,NA,AllPub,Corner,1Fam,1Story,8,5,1994,Hip,CompShg,HdBoard,BrkFace,554,Gd,TA,PConc,Gd,TA,1986,GasA,Ex,Y,SBrkr,1987,0,1987,1,0,2,0,2,1,Gd,7,Typ,1,Attchd,2,Y,262,36,0,0,0,NA,NA,0,WD,301500
1258,30,RL,4060,Pave,NA,AllPub,Corner,1Fam,1Story,5,8,1922,Gable,CompShg,Wd Sdng,None,0,TA,TA,PConc,Fa,TA,864,GasA,Ex,Y,SBrkr,864,0,864,0,0,1,0,2,1,TA,4,Typ,0,NA,0,Y,0,96,0,0,0,NA,NA,0,WD,99900
1259,80,RL,9587,Pave,NA,AllPub,Inside,1Fam,SLvl,7,5,2005,Gable,CompShg,VinylSd,Stone,182,Gd,TA,PConc,Gd,TA,856,GasA,Ex,Y,SBrkr,1166,0,1166,1,0,2,0,2,1,Gd,5,Typ,0,Attchd,2,Y,212,0,0,0,0,NA,NA,0,WD,190000
1260,20,RL,9750,Pave,NA,AllPub,FR2,1Fam,1Story,6,8,1969,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,Gd,TA,1054,GasA,Gd,Y,SBrkr,1054,0,1054,1,0,1,1,3,1,TA,6,Typ,0,Attchd,2,Y,180,0,0,0,80,NA,NA,0,WD,151000
1261,60,RL,24682,Pave,NA,AllPub,CulDSac,1Fam,2Story,6,5,1999,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Gd,TA,841,GasA,Ex,Y,SBrkr,892,783,1675,0,0,2,1,3,1,TA,7,Typ,1,BuiltIn,2,Y,0,103,0,0,0,NA,NA,0,WD,181000
1262,20,RL,9600,Pave,NA,AllPub,Inside,1Fam,1Story,5,6,1956,Hip,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,1050,GasA,Gd,Y,SBrkr,1050,0,1050,0,0,1,0,2,1,TA,5,Typ,0,Attchd,1,Y,0,0,0,0,0,NA,NA,0,WD,128900
1263,50,RL,11250,Pave,NA,AllPub,Inside,1Fam,1.5Fin,4,5,1957,Gable,CompShg,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,1104,GasA,Ex,Y,FuseA,1104,684,1788,1,0,1,0,5,1,TA,8,Min2,2,Attchd,1,Y,120,0,0,0,0,NA,NA,0,WD,161500
1264,70,RL,13515,Pave,Pave,AllPub,Inside,1Fam,2Story,6,6,1919,Gambrel,CompShg,Wd Sdng,None,0,TA,TA,PConc,TA,TA,764,GasA,Ex,Y,FuseA,1060,764,1824,0,0,1,0,3,1,TA,8,Typ,1,Detchd,2,N,0,0,126,0,0,GdPrv,NA,0,WD,180500
1265,120,RH,4060,Pave,NA,AllPub,Inside,TwnhsE,1Story,6,5,1998,Gable,CompShg,MetalSd,None,0,Gd,TA,PConc,Gd,TA,1405,GasA,Ex,Y,SBrkr,1337,0,1337,1,0,2,0,2,1,Gd,5,Typ,0,Attchd,2,Y,144,68,0,0,0,NA,NA,0,COD,181000
1266,160,FV,3735,Pave,NA,AllPub,FR3,TwnhsE,2Story,7,5,1999,Hip,CompShg,MetalSd,BrkFace,218,Gd,TA,PConc,Gd,TA,691,GasA,Ex,Y,SBrkr,713,739,1452,1,0,2,1,3,1,Gd,6,Typ,0,Detchd,2,Y,0,34,0,0,0,NA,NA,0,WD,183900
1267,190,RM,10120,Pave,NA,AllPub,Inside,2fmCon,2.5Unf,7,4,1910,Hip,CompShg,Wd Sdng,None,0,Fa,TA,CBlock,TA,TA,925,GasA,TA,N,FuseF,964,925,1889,0,0,1,1,4,2,TA,9,Typ,1,Detchd,1,N,0,0,264,0,0,MnPrv,NA,0,WD,122000
1268,20,RL,13214,Pave,NA,AllPub,Inside,1Fam,1Story,9,5,2008,Hip,CompShg,Stucco,None,0,Ex,TA,PConc,Ex,TA,2002,GasA,Ex,Y,SBrkr,2018,0,2018,0,0,2,0,3,1,Ex,10,Typ,1,Attchd,3,Y,144,76,0,0,0,NA,NA,0,WD,378500
1269,50,RL,14100,Pave,NA,AllPub,Inside,1Fam,1.5Fin,8,9,1935,Gable,CompShg,Stucco,BrkFace,632,TA,Gd,CBlock,TA,TA,728,GasA,Ex,Y,SBrkr,1968,1479,3447,0,0,3,1,4,1,Gd,11,Typ,2,BuiltIn,3,Y,314,12,0,0,0,GdWo,NA,0,WD,381000
1270,50,RL,11344,Pave,NA,AllPub,Inside,1Fam,1.5Fin,5,5,1958,Gable,CompShg,MetalSd,BrkFace,180,TA,TA,CBlock,TA,TA,874,GasW,TA,Y,FuseA,874,650,1524,0,0,1,1,3,1,TA,7,Typ,0,Attchd,1,Y,0,0,0,0,0,GdWo,NA,0,WD,144000
1271,40,RL,23595,Pave,NA,AllPub,Inside,1Fam,1Story,7,6,1979,Shed,WdShake,Plywood,None,0,Gd,TA,PConc,Gd,TA,1332,GasA,TA,Y,SBrkr,1332,192,1524,2,0,0,1,0,1,Gd,4,Typ,1,Attchd,2,Y,268,0,0,0,0,NA,NA,0,WD,260000
1272,20,RL,9156,Pave,NA,AllPub,Inside,1Fam,1Story,6,7,1968,Hip,CompShg,BrkFace,None,0,TA,TA,CBlock,TA,TA,1489,GasA,Gd,Y,SBrkr,1489,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,2,Y,0,0,0,0,0,NA,NA,0,WD,185750
1273,20,RL,13526,Pave,NA,AllPub,CulDSac,1Fam,1Story,5,6,1965,Hip,CompShg,HdBoard,BrkFace,114,TA,TA,CBlock,TA,TA,935,GasA,TA,Y,SBrkr,935,0,935,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1,Y,180,0,0,0,0,MnPrv,NA,0,WD,137000
1274,80,RL,11512,Pave,NA,AllPub,Corner,1Fam,SLvl,6,7,1959,Gable,CompShg,Plywood,BrkFace,84,TA,TA,CBlock,TA,TA,1019,GasA,Gd,Y,SBrkr,1357,0,1357,1,0,1,0,2,1,Ex,5,Typ,1,Basment,1,Y,0,0,0,0,163,GdPrv,NA,0,WD,177000
1275,50,RL,5362,Pave,NA,AllPub,Corner,1Fam,1.5Fin,5,6,1910,Gable,CompShg,Wd Sdng,None,0,TA,TA,PConc,TA,TA,661,GasA,Ex,Y,SBrkr,661,589,1250,0,0,2,0,3,1,TA,8,Typ,1,Detchd,2,Y,242,0,81,0,0,NA,NA,0,WD,139000
1276,90,RL,11345,Pave,NA,AllPub,Corner,Duplex,2Story,5,5,1948,Gable,Roll,AsbShng,Stone,567,TA,TA,CBlock,TA,TA,928,GasA,Gd,Y,FuseA,928,992,1920,0,0,2,0,4,2,TA,10,Typ,0,Detchd,2,Y,0,0,0,0,0,NA,NA,0,WD,137000
1277,60,RL,12936,Pave,NA,AllPub,CulDSac,1Fam,2Story,6,6,1972,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,TA,Gd,723,GasA,TA,Y,SBrkr,735,660,1395,0,1,1,1,3,1,TA,6,Typ,1,Attchd,2,Y,294,116,0,0,0,NA,NA,0,WD,162000
1278,80,RL,17871,Pave,NA,AllPub,CulDSac,1Fam,SLvl,6,5,1967,Gable,CompShg,HdBoard,BrkFace,359,TA,TA,CBlock,Gd,TA,1680,GasA,Fa,Y,SBrkr,1724,0,1724,1,0,1,1,3,1,TA,7,Typ,1,Attchd,2,Y,0,0,0,0,0,NA,NA,0,WD,197900
1279,60,RL,9473,Pave,NA,AllPub,Inside,1Fam,2Story,8,5,2002,Gable,CompShg,VinylSd,NA,NA,Gd,TA,PConc,Gd,TA,1128,GasA,Ex,Y,SBrkr,1128,903,2031,1,0,2,1,3,1,Gd,7,Typ,1,Attchd,2,Y,0,211,0,0,0,NA,NA,0,WD,237000
1280,50,C (all),7500,Pave,NA,AllPub,Inside,1Fam,1.5Fin,4,4,1920,Gable,CompShg,MetalSd,None,0,TA,Gd,CBlock,TA,TA,698,GasA,TA,Y,FuseA,698,430,1128,0,0,1,0,2,1,TA,6,Typ,0,Detchd,2,Y,30,0,164,0,0,NA,NA,0,COD,68400
1281,20,RL,9808,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2002,Gable,CompShg,VinylSd,BrkFace,110,Gd,TA,PConc,Gd,TA,1573,GasA,Ex,Y,SBrkr,1573,0,1573,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,2,Y,0,72,0,0,0,NA,NA,0,WD,227000
1282,20,RL,8049,Pave,NA,AllPub,CulDSac,1Fam,1Story,7,5,1990,Hip,CompShg,HdBoard,BrkFace,54,TA,TA,CBlock,Gd,TA,1309,GasA,TA,Y,SBrkr,1339,0,1339,1,0,2,0,2,1,TA,6,Typ,1,Attchd,2,Y,0,58,0,0,90,NA,NA,0,WD,180000
1283,20,RL,8800,Pave,NA,AllPub,Inside,1Fam,1Story,5,7,1977,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,Gd,TA,1040,GasA,TA,Y,SBrkr,1040,0,1040,0,0,2,0,3,1,Gd,5,Typ,0,Detchd,2,Y,0,0,0,0,288,NA,NA,0,WD,150500
1284,90,RL,9400,Pave,NA,AllPub,Corner,Duplex,2Story,6,5,1971,Mansard,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,912,GasA,TA,Y,SBrkr,912,912,1824,0,0,2,2,4,2,TA,8,Typ,0,NA,0,Y,128,0,0,0,0,NA,NA,0,WD,139000
1285,50,RL,9638,Pave,NA,AllPub,Inside,1Fam,1.5Fin,6,7,1919,Gable,CompShg,Wd Sdng,None,0,TA,TA,PConc,TA,TA,804,GasA,Ex,Y,SBrkr,1699,748,2447,0,0,2,0,4,1,Gd,10,Min2,1,Detchd,1,Y,272,0,42,0,116,NA,NA,0,WD,169000
1286,50,RM,6000,Pave,NA,AllPub,Inside,1Fam,1.5Fin,6,6,1939,Gable,CompShg,MetalSd,None,0,TA,Fa,CBlock,TA,TA,780,GasA,Ex,Y,FuseF,825,587,1412,0,0,1,0,4,1,TA,6,Typ,1,Detchd,1,Y,45,0,0,0,0,NA,NA,0,WD,132500
1287,20,RL,9790,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,1963,Hip,CompShg,HdBoard,BrkFace,451,TA,TA,CBlock,TA,TA,1328,GasA,TA,Y,SBrkr,1328,0,1328,1,0,1,1,3,1,TA,6,Typ,2,Attchd,2,Y,0,26,0,0,0,NA,NA,0,WD,143000
1288,20,RL,36500,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1964,Gable,CompShg,Wd Sdng,BrkCmn,621,TA,Gd,CBlock,TA,TA,1624,GasA,Fa,Y,SBrkr,1582,0,1582,0,1,2,0,4,1,TA,7,Typ,0,Attchd,2,N,168,198,0,0,0,NA,NA,0,WD,190000
1289,120,RL,5664,Pave,NA,AllPub,Inside,TwnhsE,1Story,8,5,2000,Gable,CompShg,CemntBd,None,0,Gd,TA,PConc,Gd,TA,1501,GasA,Ex,Y,SBrkr,1659,0,1659,1,0,2,0,2,1,Ex,5,Typ,1,Attchd,2,Y,212,59,0,0,0,NA,NA,0,WD,278000
1290,60,RL,11065,Pave,NA,AllPub,Inside,1Fam,2Story,8,5,2006,Gable,CompShg,VinylSd,Stone,788,Gd,TA,PConc,Gd,TA,1085,GasA,Ex,Y,SBrkr,1120,850,1970,0,0,2,1,3,1,Ex,8,Typ,1,BuiltIn,3,Y,177,74,0,0,0,NA,NA,0,New,281000
1291,80,RL,14112,Pave,NA,AllPub,Corner,1Fam,SLvl,5,7,1964,Hip,CompShg,Wd Sdng,BrkFace,86,TA,TA,PConc,TA,TA,1152,GasA,TA,Y,SBrkr,1152,0,1152,1,0,1,0,3,1,TA,6,Typ,1,Attchd,2,Y,227,0,0,0,0,NA,NA,0,WD,180500
1292,160,RM,1680,Pave,NA,AllPub,Inside,Twnhs,2Story,5,7,1972,Gable,CompShg,CemntBd,BrkFace,268,TA,TA,CBlock,TA,TA,630,GasA,TA,Y,SBrkr,630,672,1302,0,0,2,1,3,1,TA,6,Typ,0,Detchd,1,Y,185,0,0,0,0,NA,NA,0,WD,119500
1293,70,RM,6600,Pave,NA,AllPub,Corner,1Fam,2Story,5,4,1892,Gable,CompShg,Wd Sdng,None,0,TA,TA,Stone,TA,TA,994,GasA,TA,N,SBrkr,1378,994,2372,0,0,2,0,4,2,TA,11,Min2,0,Attchd,1,Y,0,287,0,0,0,NA,NA,0,WD,107500
1294,60,RL,10140,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,1976,Gable,CompShg,HdBoard,None,0,TA,TA,PConc,Gd,TA,832,GasA,TA,Y,SBrkr,832,832,1664,0,0,2,1,4,1,TA,8,Typ,1,Attchd,2,Y,0,28,0,0,259,GdWo,NA,0,WD,162900
1295,20,RL,8172,Pave,NA,AllPub,Inside,1Fam,1Story,5,7,1955,Hip,CompShg,WdShing,None,0,TA,TA,CBlock,TA,TA,864,GasA,TA,Y,SBrkr,864,0,864,1,0,1,0,2,1,TA,5,Typ,0,Detchd,2,N,0,0,0,0,0,NA,NA,0,WD,115000
1296,20,RL,8400,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1968,Hip,CompShg,HdBoard,BrkFace,168,TA,TA,CBlock,TA,TA,1052,GasA,Gd,Y,SBrkr,1052,0,1052,1,0,1,1,3,1,TA,5,Typ,0,Attchd,1,Y,356,0,0,0,0,GdWo,NA,0,WD,138500
1297,20,RL,8700,Pave,NA,AllPub,Inside,1Fam,1Story,5,6,1963,Hip,CompShg,MetalSd,BrkFace,148,TA,Gd,CBlock,TA,TA,1120,GasA,Gd,Y,SBrkr,1128,0,1128,1,0,2,0,3,1,TA,6,Typ,0,Attchd,2,Y,192,20,123,0,0,MnPrv,NA,0,WD,155000
1298,180,RM,3675,Pave,NA,AllPub,Inside,TwnhsE,SFoyer,6,5,2005,Gable,CompShg,VinylSd,BrkFace,82,TA,TA,PConc,Gd,TA,547,GasA,Gd,Y,SBrkr,1072,0,1072,1,0,2,0,2,1,TA,5,Typ,0,Basment,2,Y,0,44,0,0,0,NA,NA,0,New,140000
1299,60,RL,63887,Pave,NA,AllPub,Corner,1Fam,2Story,10,5,2008,Hip,ClyTile,Stucco,Stone,796,Ex,TA,PConc,Ex,TA,6110,GasA,Ex,Y,SBrkr,4692,950,5642,2,0,2,1,3,1,Ex,12,Typ,3,Attchd,2,Y,214,292,0,0,0,NA,NA,0,New,160000
1300,20,RL,7500,Pave,NA,AllPub,Inside,1Fam,1Story,5,7,1959,Hip,CompShg,BrkFace,None,0,TA,TA,CBlock,TA,TA,1246,GasA,Ex,Y,SBrkr,1246,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,Attchd,1,Y,218,0,0,0,0,GdPrv,NA,0,WD,154000
1301,60,RL,10762,Pave,NA,AllPub,CulDSac,1Fam,2Story,7,5,1999,Gable,CompShg,VinylSd,None,344,Gd,TA,PConc,Gd,TA,978,GasA,Ex,Y,SBrkr,1005,978,1983,0,0,2,1,3,1,Gd,9,Typ,1,Attchd,2,Y,0,0,0,0,0,NA,NA,0,WD,225000
1302,70,RL,7500,Pave,NA,AllPub,Inside,1Fam,2Story,6,7,1942,Gable,CompShg,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,771,GasA,Fa,Y,SBrkr,753,741,1494,0,0,1,0,3,1,Gd,7,Typ,2,Attchd,1,P,0,0,0,0,224,NA,NA,0,WD,177500
1303,60,RL,10120,Pave,NA,AllPub,Inside,1Fam,2Story,8,5,1994,Hip,CompShg,VinylSd,BrkFace,391,Gd,TA,PConc,Gd,TA,1165,GasA,Ex,Y,SBrkr,1203,1323,2526,1,0,2,1,4,1,Gd,8,Typ,1,Attchd,3,Y,309,78,0,0,0,NA,NA,0,WD,290000
1304,20,RL,8688,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,BrkFace,228,Gd,TA,PConc,Gd,TA,1616,GasA,Ex,Y,SBrkr,1616,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,3,Y,208,59,0,0,0,NA,NA,0,WD,232000
1305,160,RM,3363,Pave,NA,AllPub,Inside,TwnhsE,2Story,7,5,2004,Gable,CompShg,VinylSd,Stone,117,Gd,TA,PConc,Gd,TA,976,GasA,Ex,Y,SBrkr,976,732,1708,0,0,2,0,3,1,Gd,7,Maj1,0,Detchd,2,Y,0,40,0,0,0,NA,NA,0,WD,130000
1306,20,RL,13173,Pave,NA,AllPub,Corner,1Fam,1Story,9,5,2006,Hip,CompShg,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,1652,GasA,Ex,Y,SBrkr,1652,0,1652,1,0,2,0,2,1,Ex,6,Typ,2,Attchd,2,Y,404,102,0,0,0,NA,NA,0,WD,325000
1307,120,RL,6955,Pave,NA,AllPub,Inside,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,Stone,94,Gd,TA,PConc,Gd,TA,1368,GasA,Ex,Y,SBrkr,1368,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2,Y,132,35,0,0,0,NA,NA,0,New,202500
1308,20,RL,8072,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1994,Gable,CompShg,VinylSd,None,0,TA,Gd,PConc,Gd,Gd,990,GasA,Ex,Y,SBrkr,990,0,990,1,0,1,0,3,1,TA,5,Typ,0,Detchd,2,Y,0,64,0,0,0,NA,NA,0,WD,138000
1309,20,RM,12000,Pave,NA,AllPub,Inside,1Fam,1Story,5,7,1948,Gable,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,924,GasA,Ex,Y,SBrkr,1122,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,Attchd,2,Y,0,36,0,0,0,GdWo,NA,0,WD,147000
1310,20,RL,7153,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,1991,Gable,CompShg,HdBoard,BrkFace,88,TA,TA,CBlock,Gd,TA,1278,GasA,Gd,Y,SBrkr,1294,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,2,Y,112,51,0,0,0,GdWo,NA,0,WD,179200
1311,20,RL,17500,Pave,NA,AllPub,Inside,1Fam,1Story,7,8,1959,Gable,CompShg,BrkFace,None,0,Gd,Gd,PConc,Gd,TA,1902,GasA,TA,Y,SBrkr,1902,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,Attchd,2,Y,0,207,162,0,0,NA,NA,0,WD,335000
1312,20,RL,8814,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,BrkFace,80,Gd,TA,PConc,Gd,TA,1274,GasA,Ex,Y,SBrkr,1274,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,2,Y,264,98,0,0,0,NA,NA,0,New,203000
1313,60,RL,9572,Pave,NA,AllPub,Inside,1Fam,2Story,8,5,1990,Gable,CompShg,Wd Sdng,BrkFace,336,Gd,TA,PConc,Ex,TA,1453,GasA,Ex,Y,SBrkr,1453,1357,2810,0,0,2,1,4,1,Gd,9,Typ,1,Attchd,2,Y,500,0,0,0,0,NA,NA,0,WD,302000
1314,60,RL,14774,Pave,NA,AllPub,Corner,1Fam,2Story,9,5,1999,Gable,CompShg,VinylSd,BrkFace,165,Gd,TA,PConc,Gd,TA,1393,GasA,Ex,Y,SBrkr,1422,1177,2599,0,0,2,1,4,1,Gd,10,Typ,1,BuiltIn,3,Y,668,30,0,0,0,NA,NA,0,WD,333168
1315,20,RL,8190,Pave,NA,AllPub,Inside,1Fam,1Story,4,6,1954,Hip,CompShg,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,948,GasA,Ex,Y,SBrkr,948,0,948,1,0,1,0,3,1,TA,5,Typ,1,Detchd,1,Y,0,36,0,0,0,NA,NA,0,WD,119000
1316,60,RL,11075,Pave,NA,AllPub,Inside,1Fam,2Story,6,5,1969,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,Fa,TA,952,GasA,TA,Y,SBrkr,1092,1020,2112,0,0,2,1,4,1,TA,9,Typ,2,Attchd,2,Y,280,0,0,0,0,NA,NA,0,WD,206900
1317,20,RL,10226,Pave,NA,AllPub,Inside,1Fam,1Story,8,5,2008,Gable,CompShg,VinylSd,Stone,270,Gd,TA,PConc,Ex,TA,1622,GasA,Ex,Y,SBrkr,1630,0,1630,1,0,2,0,3,1,Ex,8,Typ,1,Attchd,3,Y,172,42,0,0,0,NA,NA,0,WD,295493
